title,year,genre,imdb
The Mummy Rebirth,2009,"Action, Horror",3
Long Lost Sister,2009,Thriller,5.3
Clown,2009,"Horror, Thriller",2.4
Pulse 2: Afterlife,2009,"Drama, Horror, Sci-Fi",3.6
You Belong to Me,2009,Thriller,5.8
Chasing Unicorns,2009,"Comedy, Drama",7.1
Present Laughter,2009,Comedy,8.4
A Midsummer Night's Dream,2009,"Comedy, Drama, Romance",8.4
The Box Collector,2009,Thriller,4
The King of Fighters,2009,"Action, Sci-Fi, Thriller",3
Legion,2009,"Action, Fantasy, Horror",5.2
The Story of Luke,2009,"Comedy, Drama",7.2
Spiker,2009,Horror,2.2
How to Be a Serial Killer,2009,"Comedy, Crime, Horror",5.5
The Immaculate Conception of Little Dizzle,2009,"Comedy, Drama",6.2
Where We Disappear,2009,Drama,4.3
Cactus,2009,"Crime, Drama, Mystery",5.8
Satanic Panic,2009,Horror,2.4
Got My Eye on You,2009,"Comedy, Music, Romance",5.9
Hometown Killer,2009,Thriller,5.5
Harold,2009,Comedy,5.5
Let the Game Begin,2009,"Comedy, Drama, Mystery",5.2
The Nutcracker in 3D,2009,"Action, Family, Fantasy",4.2
The Proposal,2009,"Comedy, Drama, Romance",6.7
Carrion,2009,Horror,2.8
The Unborn,2009,Horror,3.5
Tu£sday,2009,"Action, Crime, Mystery",5.1
Cadillac Records,2009,"Biography, Drama, Music",7
Curse of the Pink Panties,2009,"Action, Comedy, Crime",3.7
Jump Offs,2009,Comedy,4.1
Beneath the Surface,2009,"Comedy, Drama, Horror",4.7
Fast Track: No Limits,2009,"Action, Sport, Thriller",5
Cave Women on Mars,2009,Sci-Fi,5.2
The Legend of Hercules,2009,"Action, Adventure, Fantasy",4.2
Tales of the Riverbank,2009,"Animation, Family",4.9
Dead Voices,2009,"Horror, Mystery, Thriller",2.6
Falling Awake,2009,"Romance, Thriller",5.9
A Beautiful Life,2009,Drama,4.5
Dead Wood,2009,Horror,3.4
Eyeborgs,2009,"Action, Crime, Horror",4.8
Newcastle,2009,"Drama, Romance, Sport",6.1
Kinky Boots: The Musical,2009,Musical,8.1
Ecco,2009,"Crime, Drama, Thriller",4.8
Psycho-Pass: Sinners of the System Case.1 Crime and Punishment,2009,"Animation, Action, Crime",6.6
Romang,2009,"Drama, Romance",7.4
Nine Days,2009,"Drama, Fantasy",7.5
The Haunting of Molly Hartley,2009,"Drama, Horror, Thriller",3.9
Silver Linings Playbook,2009,"Comedy, Drama, Romance",7.7
Happy-Go-Lucky,2009,"Comedy, Drama, Romance",7
Wasteland,2009,"Action, Adventure, Sci-Fi",2.6
I Love You Phillip Morris,2009,"Biography, Comedy, Crime",6.6
Year One,2009,Comedy,4.9
My Best Friend's Girl,2009,"Comedy, Romance",5.9
The Au Pair,2009,Thriller,4.9
Three Can Play That Game,2009,"Comedy, Romance",4.7
Headless Horseman,2009,Horror,3.8
Hurt,2009,"Drama, Horror, Thriller",5.1
Last Chance Harvey,2009,"Drama, Romance",6.6
Endless Bummer,2009,Comedy,3.8
Big Game,2009,"Action, Drama, Thriller",4.1
Camp Hell,2009,"Drama, Horror",3.5
Lo,2009,"Comedy, Fantasy, Horror",6.6
Meet the Browns,2009,"Comedy, Drama, Romance",4.4
Parental Guidance,2009,"Comedy, Family",6
The World Unseen,2009,"Drama, Romance",6.6
Black Christmas,2009,"Horror, Mystery, Thriller",3.2
The Trip to Greece,2009,"Comedy, Drama",6.6
Stalked,2009,"Action, Horror",2.6
Howl,2009,"Biography, Drama, Romance",6.7
Pablo,2009,"Animation, Biography",6.6
Up,2009,"Animation, Adventure, Comedy",8.2
Annabellum: The Curse of Salem,2009,"Mystery, Thriller",2.5
The Caller,2009,"Crime, Drama, Mystery",5.5
Albino Farm,2009,Horror,3.8
My Last Five Girlfriends,2009,Comedy,5.7
My Wife and My Dead Wife,2009,"Drama, Horror",4.8
Revenge Ride,2009,"Crime, Drama, Horror",3.3
Frankenhood,2009,"Comedy, Horror, Sport",4.1
Made for Each Other,2009,Comedy,4.4
The Portal,2009,Horror,3.6
Shadowplay,2009,"Sci-Fi, Thriller",3
At the Door,2009,Horror,5.6
Lost Everything,2009,Drama,4.9
Goosebumps,2009,"Adventure, Comedy, Family",6.3
The Invisible Man,2009,"Horror, Mystery, Sci-Fi",7.1
Ratko: The Dictator's Son,2009,"Comedy, Thriller",3.7
Seventh Moon,2009,"Horror, Thriller",4.6
K-12,2009,"Fantasy, Horror, Musical",6.3
A Daughter's Ordeal,2009,Thriller,4.8
Copper Bill,2009,Thriller,4.4
The Big Year,2009,Comedy,6.2
Butch Jamie,2009,"Comedy, Romance",4.3
Dreams Awake,2009,Drama,3.8
Kissy Kissy,2009,Drama,4.4
"Little Fish, Strange Pond",2009,"Comedy, Crime, Drama",3.8
Wesley,2009,"Biography, Drama",6.3
The Main Event,2009,"Action, Comedy, Family",4.7
Imago mortis,2009,"Horror, Mystery, Thriller",4.8
House Broken,2009,Comedy,4.7
Zombie Tidal Wave,2009,"Action, Adventure, Comedy",4.5
Life as We Know It,2009,"Comedy, Drama, Romance",6.5
Dreamkatcher,2009,"Horror, Thriller",3.8
The Dead Matter,2009,"Fantasy, Horror",3.4
Shark City,2009,"Comedy, Drama, Romance",4.1
A Brother's Honor,2009,Romance,5.6
Animals,2009,"Horror, Thriller",3.8
The Deeper You Dig,2009,"Drama, Horror",5.1
Tru Loved,2009,"Comedy, Drama, Romance",5.4
Dying God,2009,"Horror, Sci-Fi, Thriller",2.7
Down for Life,2009,Drama,6.4
I Got Five on It Too,2009,Comedy,3.8
Uncharted,2009,Horror,2
How to Be,2009,"Comedy, Drama",5.5
Mister America,2009,Comedy,6.5
The Invention of Lying,2009,"Comedy, Fantasy, Romance",6.4
Return to Horror Hotel,2009,"Horror, Sci-Fi",4.1
Sweet Sunshine,2009,Drama,7
Pretty Bird,2009,Comedy,5
Don't Speak,2009,"Horror, Sci-Fi, Thriller",4.1
The Strength of Water,2009,Drama,6.6
Sophomore,2009,Comedy,5
The Adventures of Food Boy,2009,"Comedy, Fantasy",3.9
Eagle Eye,2009,"Action, Mystery, Thriller",6.6
Oh Happy Day,2009,"Comedy, Drama, Romance",6.2
See Jane Run,2009,Horror,3.3
Transit,2009,"Action, Crime, Thriller",5.8
The Legend of Awesomest Maximus,2009,"Action, Comedy",4.2
Greta,2009,"Drama, Romance",6.1
Spud,2009,"Comedy, Drama",6.7
The Horseman,2009,"Crime, Thriller",6.5
Urban Fears,2009,"Comedy, Horror",4.7
Empty Spaces,2009,Drama,7.5
Space Ninjas,2009,Comedy,3.7
From Within,2009,"Horror, Mystery, Thriller",5.6
Small Town Saturday Night,2009,Drama,5.3
Bare Knuckles,2009,"Action, Drama",3.9
Into the Void,2009,Mystery,4.7
Minari,2009,Drama,8
The Jack in the Box,2009,Horror,4
Dying Breed,2009,"Horror, Thriller",5.3
Red Canyon,2009,"Action, Horror, Thriller",3.5
13 Hours in a Warehouse,2009,"Horror, Thriller",3.8
Pigs,2009,Comedy,4.6
Stellina Blue,2009,Drama,6
Shadows in the Sun,2009,Drama,6
Finn on the Fly,2009,"Comedy, Family",4.1
Exorcist Chronicles,2009,Horror,3.1
Dead Moon Rising,2009,"Comedy, Horror",4.1
Fear House,2009,Horror,3.1
Methodic,2009,"Action, Drama, Horror",4.1
Ready? OK!,2009,Comedy,6.4
Burlesque Fairytales,2009,"Drama, Thriller",6.1
A Christmas Carol,2009,"Animation, Drama, Family",6.8
June Cabin,2009,"Horror, Thriller",1.8
Abominable,2009,Horror,3.8
Hell House LLC III: Lake of Fire,2009,Horror,5.7
Adult World,2009,"Comedy, Drama",6.1
The Gauntlet,2009,"Action, Adventure, Horror",5.5
Monte Carlo,2009,"Adventure, Comedy, Family",5.8
The Doctor Will Kill You Now,2009,"Drama, Thriller",4
Footloose,2009,"Comedy, Drama, Music",5.9
Telstar: The Joe Meek Story,2009,"Biography, Drama, Music",6.5
Veronika Decides to Die,2009,"Drama, Romance",6.4
Nobody,2009,"Crime, Horror, Mystery",4.5
House of Good and Evil,2009,Thriller,6.5
Midnight Son,2009,Horror,5.9
The Source of Shadows,2009,Horror,3.5
DNA Killer,2009,Thriller,4.9
Good Intentions,2009,Comedy,5.2
The Secrets of Jonathan Sperry,2009,Drama,6.7
Behind the Wall,2009,"Horror, Thriller",3.6
Giants Being Lonely,2009,"Drama, Sport",5.4
Feel the Beat,2009,"Comedy, Drama, Family",6.3
Ink,2009,"Action, Drama, Fantasy",6.9
The Amazing Adventures of the Living Corpse,2009,"Animation, Action, Fantasy",3.5
Horror House,2009,"Horror, Thriller",2.5
Jelly,2009,"Comedy, Romance",5.3
The Crew,2009,"Action, Crime, Drama",5.9
The Art of Pain,2009,Comedy,3.6
Fuel,2009,Drama,5
Not Since You,2009,"Drama, Romance",5.5
Winchester,2009,"Biography, Drama, Fantasy",5.4
The Descent: Part 2,2009,"Adventure, Horror, Thriller",5.8
The Legend of God's Gun,2009,Western,3.5
The Reverend,2009,Horror,4
Nothing But the Truth,2009,"Crime, Drama, Mystery",7.2
See You in September,2009,"Comedy, Romance",4.7
Banshee!!!,2009,"Action, Horror",3.5
Meet the Spartans,2009,Comedy,2.8
Abigail Haunting,2009,Horror,3.8
The Betrayed,2009,"Crime, Drama, Mystery",5.9
The Six Wives of Henry Lefay,2009,Comedy,5.1
Dark Rage,2009,Thriller,3
House of Fallen,2009,"Drama, Horror, Thriller",2.7
Arnolds Park,2009,"Mystery, Thriller",4.4
Race to Witch Mountain,2009,"Action, Adventure, Family",5.7
A Night of Horror: Nightmare Radio,2009,"Horror, Mystery",5.1
Jonah Hex,2009,"Action, Drama, Fantasy",4.7
Metallica & San Francisco Symphony - S&M2,2009,Music,8.8
Baby Blues,2009,Drama,5.1
Djinn,2009,Fantasy,3.1
Texas Death Trippin',2009,"Comedy, Horror",2.3
Black Ribbon,2009,"Horror, Mystery, Thriller",3.1
Planet Terror,2009,"Action, Adventure, Comedy",7.1
Finn's Girl,2009,"Drama, Romance",5.1
Dark Shadows,2009,"Comedy, Fantasy, Horror",6.2
Boy A,2009,Drama,7.6
Johnny Got His Gun,2009,Drama,6.7
Krews,2009,"Action, Crime, Drama",5.9
My Sister's Keeper,2009,"Drama, Family",7.4
Elimination,2009,"Action, Horror, Thriller",3.3
Deep in the Valley,2009,Comedy,4.4
Night at the Museum: Battle of the Smithsonian,2009,"Adventure, Comedy, Family",6
The Only Good Indian,2009,Western,6.4
Sick Girl,2009,"Crime, Horror, Thriller",4.5
Spirit Camp,2009,"Comedy, Horror",4.7
The Girl from the Naked Eye,2009,"Action, Crime, Mystery",4.8
Midnight Chronicles,2009,"Action, Adventure, Fantasy",3.7
Miss B's Hair Salon,2009,Comedy,2.1
Happiness Runs,2009,Drama,5
Jack and the Beanstalk,2009,"Adventure, Comedy, Family",4.7
10 Years Later,2009,"Comedy, Drama",6.1
Ice Age: Dawn of the Dinosaurs,2009,"Animation, Adventure, Comedy",6.9
Sacrifice,2009,Thriller,4.3
Christmas on the Range,2009,"Romance, Western",5.9
Cupid,2009,Horror,4.8
Perfect Hideout,2009,"Action, Comedy, Crime",3.9
SoulMaid,2009,"Comedy, Romance",3.1
Deadly Impact,2009,"Action, Crime, Thriller",5.2
Stag Night,2009,"Horror, Thriller",4.8
The Belko Experiment,2009,"Horror, Thriller",6.1
Dead End,2009,Comedy,6.3
Quarantine,2009,"Action, Adventure, Fantasy",5.9
The Wackness,2009,"Comedy, Drama, Romance",7
Dummy,2009,Drama,6.9
Fired Up!,2009,"Comedy, Sport",6.1
Mardi Gras: Spring Break,2009,Comedy,5.1
Orgies and the Meaning of Life,2009,"Comedy, Drama, Romance",2.8
The Rainbow Tribe,2009,"Comedy, Family",6.1
The Beach House,2009,"Drama, Horror, Mystery",5.4
The Small Hand,2009,"Drama, Horror, Thriller",4.3
Necessary Evil,2009,Thriller,3.2
Rachel Getting Married,2009,"Drama, Romance",6.7
Falling Up,2009,"Comedy, Drama, Romance",5.6
Cabal,2009,"Action, Horror, Thriller",2.1
An Angel Named Billy,2009,"Drama, Romance",4
Chicago Overcoat,2009,"Action, Adventure, Crime",6
The Prince,2009,"Action, Thriller",4.6
Rock Haven,2009,"Drama, Romance",5.5
The Square,2009,"Crime, Drama, Thriller",6.7
Weather Girl,2009,Comedy,5.8
The Hole,2009,"Fantasy, Thriller",5.7
Bill & Ted Face the Music,2009,"Adventure, Comedy, Music",6.4
Uncertainty,2009,"Drama, Romance, Thriller",5.8
Rose of Death,2009,Horror,3.1
Blended,2009,"Comedy, Romance",6.5
Unstable Fables: 3 Pigs & a Baby,2009,"Animation, Family",5.3
Impact Point,2009,Thriller,4.2
Born Into Mafia,2009,"Action, Crime, Thriller",1.4
Footprints,2009,"Drama, Mystery",4.7
Megan Is Missing,2009,"Drama, Horror, Thriller",4.7
Single Black Female,2009,Thriller,2.9
Fraternity House,2009,Comedy,2.4
Once Fallen,2009,Crime,4.8
Trucker,2009,Drama,6.6
Fist of the Vampire,2009,"Action, Horror, Thriller",2.5
Gutterballs,2009,"Comedy, Horror, Sport",4.6
The Timekeeper,2009,"Adventure, Drama",6.3
The Warrant,2009,Western,4.1
I Used to Go Here,2009,"Comedy, Drama, Romance",5.6
The Sleepover,2009,"Action, Adventure, Comedy",5.5
Half a Person,2009,"Comedy, Drama",3.8
The Brighton Miracle,2009,"Drama, Sport",7.7
Chasing the Green,2009,"Drama, Romance, Sport",4.8
City Rats,2009,"Action, Comedy, Drama",4.9
No Man's Land: The Rise of Reeker,2009,"Horror, Thriller",4.8
Opposite Day,2009,"Comedy, Family",4.1
Running on Empty Dreams,2009,"Drama, Romance",4.5
Consent,2009,Drama,5.8
Bob Funk,2009,Comedy,5.1
Teenage Dirtbag,2009,Drama,7
Beyond the Dunwich Horror,2009,Horror,4.9
Emma Smith: My Story,2009,"Biography, Drama, History",6.7
Adventureland,2009,"Comedy, Drama, Romance",6.8
The Longshots,2009,"Biography, Comedy, Drama",5.4
Noah,2009,Animation,4.7
Faded Memories,2009,"Drama, Romance",4.5
A Beauty & The Beast Christmas,2009,"Comedy, Drama, Romance",5.1
"The Goods: Live Hard, Sell Hard",2009,Comedy,5.8
BuzzKill,2009,Comedy,4.5
The Debt Collector 2,2009,Action,5.7
Hush,2009,"Horror, Thriller",6
Leaving Barstow,2009,Drama,6.1
Louis,2009,Drama,6.5
The Rig,2009,"Action, Adventure, Horror",3.2
Blood on the Highway,2009,"Comedy, Horror",5.3
The Disappeared,2009,"Drama, Horror, Thriller",5.9
For Sale by Owner,2009,"Drama, Horror, Thriller",3.9
The Escape from Auschwitz,2009,Drama,1.4
Hamill,2009,"Biography, Drama, Sport",7
Explicit Ills,2009,"Drama, Romance",5.7
Follow the Prophet,2009,"Drama, Thriller",6.4
The Inheritance,2009,Drama,5.6
Rising Free,2009,"Drama, History",6.3
Our Scripted Life,2009,Comedy,7.8
Dirty Sexy Saint,2009,"Drama, Romance",5.6
Red Velvet,2009,Horror,4.7
The Pagan Queen,2009,"Fantasy, History, Romance",5.4
The Falling,2009,"Action, Drama",5
Red Hook,2009,"Comedy, Horror, Thriller",3.3
Shadowland,2009,"Horror, Thriller",3.6
The Weekend,2009,Comedy,3.2
Fifty Dead Men Walking,2009,"Crime, Drama, Thriller",6.9
Holocaust Holocaust,2009,Horror,3.3
Long Weekend,2009,"Drama, Horror, Thriller",5.1
Crypsis,2009,Horror,2.5
Hansie: A True Story,2009,"Biography, Drama, Sport",5.3
Twilight,2009,"Drama, Fantasy, Romance",5.2
Lies For Rent,2009,Thriller,4.2
The Binge,2009,Comedy,4.9
Bereavement,2009,"Crime, Horror, Thriller",5.1
Tormented,2009,"Comedy, Horror",5.1
Shorts,2009,"Comedy, Family, Fantasy",4.7
Seriously Single,2009,"Comedy, Romance",4.2
"Paw Patrol: Ready, Race, Rescue!",2009,"Animation, Family",4.7
Inside the Rain,2009,"Comedy, Drama, Romance",4.5
Killers,2009,"Action, Comedy, Romance",5.5
Fix,2009,Drama,6.2
Something Like a Business,2009,Comedy,3.6
Red Sands,2009,"Action, Horror, Thriller",4.2
The Sweep,2009,Comedy,1.3
Deadlands 2: Trapped,2009,"Horror, Sci-Fi, Thriller",3.4
Peep World,2009,"Comedy, Drama",5.6
Red Dirt Rising,2009,Drama,3.8
Two Lovers,2009,"Drama, Romance",7
Malibu Rescue: The Next Wave,2009,"Action, Adventure, Comedy",4.5
Tron,2009,"Action, Adventure, Sci-Fi",6.8
Walled In,2009,"Horror, Thriller",4.8
The Commune,2009,"Comedy, Horror, Mystery",4.7
Kayfabe,2009,Comedy,7
Shifty,2009,"Crime, Drama, Thriller",6.5
Blackwater,2009,"Action, Adventure, Horror",3.5
NightDragon,2009,"Crime, Drama, Thriller",3.1
Coffin Rock,2009,"Drama, Thriller",5.3
Necroville,2009,"Comedy, Horror",4.6
Good Ol' Boy,2009,"Comedy, Drama, Family",6.8
Rev,2009,"Action, Drama",4.8
Freezer Burn: The Invasion of Laxdale,2009,"Action, Adventure, Comedy",4.4
Growing Op,2009,"Comedy, Drama",6.2
Eva,2009,Drama,5.1
Swamp Devil,2009,"Action, Horror, Sci-Fi",4
Zonad,2009,Comedy,5.4
Fatal Affair,2009,"Drama, Thriller",4.4
A Daughter's Plan To Kill,2009,Thriller,4.7
Mulligans,2009,"Drama, Romance",6.3
Ca$h,2009,"Crime, Thriller",6
Cut/Print,2009,"Horror, Thriller",4.7
Dirty Girl,2009,"Comedy, Drama",6.4
Dirty Movie,2009,Comedy,3
Theft,2009,"Comedy, Romance",4.2
The Maiden Heist,2009,"Comedy, Crime",6.1
Saving Grace B. Jones,2009,"Drama, Thriller",5.3
The Will,2009,Romance,6.1
The Alpha Test,2009,Sci-Fi,3.3
Mars,2009,"Animation, Comedy, Sci-Fi",6
Mrs. Worthington's Party,2009,Drama,5.9
The Singles 2nd Ward,2009,"Comedy, Romance",5.4
Between Us,2009,Drama,4.7
A Day of Violence,2009,"Crime, Thriller",3.6
Kalamity,2009,"Drama, Thriller",4.6
Paddington,2009,"Adventure, Comedy, Family",7.2
Pop Skull,2009,"Drama, Horror",5.5
When Life Was Good,2009,"Comedy, Drama",4.9
Trance,2009,Horror,4.1
Stash,2009,Horror,3.1
Balibo,2009,"Drama, Mystery, Thriller",7.1
Soul Men,2009,"Comedy, Drama, Music",6.4
Never Down,2009,Drama,4.1
Toronto Stories,2009,Drama,5.7
All for Melissa,2009,"Comedy, Romance",3.8
Hannah Montana: The Movie,2009,"Comedy, Drama, Family",4.5
That Evening Sun,2009,Drama,7.1
Paul Blart: Mall Cop,2009,"Action, Comedy, Crime",5.2
Beyond the Law,2009,"Action, Crime",4.3
Carmen's Kiss,2009,"Drama, Romance, Thriller",3.2
The Moving on Phase,2009,Comedy,9.5
Stanley Stanton,2009,Drama,8.7
Bonnie & Clyde vs. Dracula,2009,"Action, Crime, Horror",4.4
Felon,2009,"Crime, Drama",7.4
A Fork in the Road,2009,"Comedy, Crime",6
The Legend of Sorrow Creek,2009,"Drama, Horror, Thriller",2.7
Strigoi,2009,"Comedy, Drama, Fantasy",5.5
King of Paper Chasin',2009,"Crime, Drama, Music",4.9
My Normal,2009,"Drama, Romance",4.2
The Lost Samaritan,2009,"Action, Thriller",4.5
The 7th Hunt,2009,"Drama, Horror, Thriller",3.2
The Calling,2009,"Comedy, Drama",5.9
Plague Town,2009,"Horror, Thriller",4.5
Accidents Happen,2009,"Comedy, Drama",6.1
Oil on Water,2009,"Drama, Romance",4.2
80 Minutes,2009,"Action, Crime, Thriller",4.3
The Hustle,2009,Comedy,4.4
Little Zizou,2009,"Drama, Family",6.7
The Killing Room,2009,"Mystery, Thriller",5.7
The Hangover,2009,Comedy,7.7
The Haunting of Alcatraz,2009,Horror,2.5
12 in a Box,2009,Comedy,5.3
Don't Worry About Me,2009,Drama,5.9
Tony,2009,"Drama, Horror, Thriller",6.2
Blue Valentine,2009,"Drama, Romance",7.4
Seventh Son,2009,"Action, Adventure, Fantasy",5.5
Formosa Betrayed,2009,Thriller,6.1
Crank: High Voltage,2009,"Action, Thriller",6.2
"Rock, Paper, Scissors: The Way of the Tosser",2009,Comedy,4.6
Mother and Child,2009,"Drama, Romance",7.2
Art of Submission,2009,"Action, Drama",4
Momma's Man,2009,"Comedy, Drama",6
The House That Jack Built,2009,Horror,3.3
Rosencrantz and Guildenstern Are Undead,2009,Comedy,5
Alien Trespass,2009,"Comedy, Horror, Sci-Fi",5.7
Solar Impact,2009,"Horror, Sci-Fi",3.2
And Then Came Lola,2009,"Comedy, Drama, Romance",4
The Ides of March,2009,"Drama, Thriller",7.1
Free State of Jones,2009,"Action, Biography, Drama",6.9
The Last Resort,2009,"Horror, Thriller",3
St. Nick,2009,Drama,5.3
Play the Game,2009,"Comedy, Romance",6.4
Frayed,2009,"Horror, Thriller",5.6
We Are the Mods,2009,Drama,4.3
Lonely Joe,2009,"Drama, Horror, Mystery",3.5
The Devil's Music,2009,"Drama, Horror",4.2
The Wrestler,2009,"Drama, Sport",7.9
Love Ranch,2009,"Biography, Comedy, Drama",5.6
Burlesque,2009,"Drama, Music, Musical",6.4
Adulthood,2009,"Crime, Drama",6.6
The Devil's Mercy,2009,"Horror, Thriller",3.3
Not Forgotten,2009,"Horror, Thriller",4.8
Wherever You Are,2009,"Comedy, Drama",5.4
Farming,2009,Drama,5.8
Taking Woodstock,2009,"Biography, Comedy, Drama",6.7
True Nature,2009,Thriller,5.3
Dedd Brothers,2009,"Comedy, Crime",2.9
Free Style,2009,Drama,4
Forever Dead,2009,Horror,1.9
Lower Learning,2009,Comedy,4
Secrets of the Clown,2009,Horror,2.5
Radio Free Albemuth,2009,"Drama, Sci-Fi",5.6
Another Harvest Moon,2009,Drama,6
Circle,2009,"Horror, Thriller",3.3
The Daisy Chain,2009,"Drama, Horror, Thriller",5
The Eleventh Hour,2009,"Action, Thriller",4.5
Fireproof,2009,"Drama, Fantasy, Romance",6.5
Miss Nobody,2009,"Comedy, Crime",5.5
Mum & Dad,2009,"Horror, Thriller",5.9
On Bloody Sunday,2009,Horror,3.4
ThanksKilling,2009,"Comedy, Horror, Thriller",4.2
Amelia,2009,"Adventure, Biography, Drama",5.8
16 to Life,2009,"Comedy, Romance",6.3
Is Anybody There?,2009,Drama,6.7
Solar Flare,2009,"Action, Drama, Thriller",3
Tricks.,2009,"Comedy, Drama",6.9
The 5th Quarter,2009,"Biography, Drama, Sport",5.6
The Graduates,2009,Comedy,4.5
Sinners and Saints,2009,"Action, Crime, Thriller",6.1
Three and Out,2009,"Comedy, Drama",6.2
Ice Blues,2009,"Crime, Drama, Mystery",6.4
The Tulse Luper Suitcases: Antwerp,2009,"Drama, History",6.2
Rocket Hunter,2009,"Action, Drama, War",1.3
2:22,2009,"Drama, Mystery, Sci-Fi",5.8
Against the Current,2009,Drama,6.1
Basmati Blues,2009,"Comedy, Musical, Romance",3.6
The Boat That Rocked,2009,"Comedy, Drama, Music",7.4
Flying By,2009,"Drama, Family, Music",4.6
Mutants,2009,"Action, Horror, Sci-Fi",2.2
Necrosis,2009,"Horror, Thriller",3.2
Phantom Punch,2009,"Biography, Drama, Sport",5.5
Asylum Seekers,2009,"Comedy, Fantasy",4.9
The Houseboy,2009,"Drama, Romance",5.6
The Factory,2009,"Crime, Mystery, Thriller",5.8
Mandie and the Secret Tunnel,2009,"Adventure, Drama, Family",5.4
Born of Earth,2009,Horror,3.2
Gooby,2009,"Family, Fantasy",3.1
Saw V,2009,"Horror, Mystery",5.8
The Final Level: Escaping Rancala,2009,"Action, Adventure, Fantasy",3
Green Lantern,2009,"Action, Adventure, Sci-Fi",5.5
Medicine for Melancholy,2009,"Drama, Romance",6.7
What Doesn't Kill You,2009,"Crime, Drama",6.6
Serious Moonlight,2009,"Comedy, Crime, Romance",5.4
The Way of War,2009,"Action, Thriller",3.2
The Private Lives of Pippa Lee,2009,"Comedy, Drama, Romance",6.4
Boogie Woogie,2009,"Comedy, Drama",5.2
ZMD: Zombies of Mass Destruction,2009,"Comedy, Horror, Sci-Fi",5
Donkeys,2009,"Comedy, Drama",6.3
Survival of the Dead,2009,"Comedy, Drama, Horror",4.9
Cat City,2009,"Drama, Mystery, Thriller",5.1
H2O Extreme,2009,"Action, Sport",4.6
Tell-Tale,2009,"Drama, Horror, Sci-Fi",5.4
Breakout,2009,"Adventure, Comedy, Drama",9
Homecoming,2009,"Drama, Thriller",5.3
Route 30,2009,Comedy,5.4
The Slammin' Salmon,2009,Comedy,6.4
Whirlwind,2009,"Drama, Romance",5.3
12 Pups of Christmas,2009,Romance,4.8
Psycho Ward,2009,Horror,2.1
Alarm,2009,Thriller,5.7
Dean Spanley,2009,"Comedy, Drama",7.2
Sex Drive,2009,"Comedy, Romance",6.5
Run! Bitch Run!,2009,"Horror, Thriller",4.2
Tales of an Ancient Empire,2009,"Action, Adventure",2.4
Awaydays,2009,"Crime, Drama",5.8
A Darker Reality,2009,Horror,4
Fire from Below,2009,Thriller,2.8
Moonlight Sonata,2009,"Drama, Thriller",4
