title,year,genre,imdb
Man in the Attic,1953,"Mystery, Thriller",6.2
Meet Mr. Callaghan,1954,"Crime, Drama",6
The Men of Sherwood Forest,1954,Adventure,6
Men of the Fighting Lady,1954,"Drama, War",6.2
The Miami Story,1954,"Crime, Drama, Film-Noir",6.3
Miss Robin Crusoe,1954,"Adventure, Comedy",4.7
Monster from the Ocean Floor,1954,"Horror, Sci-Fi",3.6
Naked Alibi,1954,"Crime, Drama, Film-Noir",6.5
The Naked Jungle,1954,"Adventure, Drama, Thriller",6.8
The Night My Number Came Up,1955,"Fantasy, Mystery, Thriller",7.1
On the Waterfront,1954,"Crime, Drama, Thriller",8.1
Orders Are Orders,1954,Comedy,4.9
The Other Woman,1954,"Crime, Drama, Film-Noir",6.5
Out of the Clouds,1955,Drama,5.6
The Outcast,1954,"Drama, Romance, Western",6.4
Overland Pacific,1954,Western,5.4
Five Days,1954,"Crime, Drama",6.2
Paris Playboys,1954,Comedy,6.1
Phantom of the Rue Morgue,1954,"Crime, Horror, Mystery",5.9
Prince Valiant,1954,"Action, Adventure, Drama",6.2
Princess of the Nile,1954,"Adventure, Fantasy, Romance",6.4
Prisoner of War,1954,"Drama, War",4.8
Private Hell 36,1954,"Crime, Drama, Film-Noir",6.7
The Purple Plain,1954,"Adventure, Drama, War",6.5
Pushover,1954,"Crime, Drama, Film-Noir",7.1
Radio Cab Murder,1954,"Crime, Drama",6.2
The Raid,1954,"Action, Drama, War",6.8
Rails Into Laramie,1954,"Romance, Western",6.2
The Rainbow Jacket,1954,"Drama, Sport",6.4
Rear Window,1954,"Mystery, Thriller",8.4
Red Garters,1954,"Action, Music, Romance",6
Return from the Sea,1954,"Drama, Romance",6.2
Return to Treasure Island,1954,"Adventure, Family",4.8
Riding Shotgun,1954,Western,6.5
Ring of Fear,1954,"Adventure, Mystery",5.3
Riot in Cell Block 11,1954,"Crime, Drama, Film-Noir",7
River Beat,1954,"Crime, Drama",6.2
River of No Return,1954,"Action, Adventure, Drama",6.6
Rogue Cop,1954,"Crime, Drama, Film-Noir",6.6
The Runaway Bus,1954,"Comedy, Crime, Mystery",6.3
The Saint's Return,1953,"Crime, Mystery",5.7
The Saracen Blade,1954,"Adventure, Romance",5.6
Saskatchewan,1954,"Adventure, Western",6.4
The Sea Shall Not Have Them,1954,"Drama, War",6.4
Seven Brides for Seven Brothers,1954,"Comedy, Drama, Musical",7.4
The Shanghai Story,1954,"Action, Crime, Drama",5.9
She Couldn't Say No,1953,"Comedy, Drama",5.9
Shield for Murder,1954,"Crime, Drama, Film-Noir",6.9
The Siege at Red River,1954,Western,5.8
Sign of the Pagan,1954,"Adventure, Biography, Drama",6.1
The Silver Chalice,1954,"Drama, Romance",4.7
Silver Lode,1954,Western,6.9
Sitting Bull,1954,Western,5.7
The Sleeping Tiger,1954,"Drama, Thriller",6.5
The Snow Creature,1954,"Horror, Sci-Fi",3.3
So This Is Paris,1954,"Comedy, Musical, Romance",6.2
Southwest Passage,1954,Western,5.9
A Star Is Born,1954,"Drama, Musical, Romance",7.6
The Steel Jungle,1956,"Crime, Drama, Film-Noir",5.7
Stranger from Venus,1954,Sci-Fi,5.4
The Student Prince,1954,"Musical, Romance",6.6
Suddenly,1954,"Crime, Drama, Film-Noir",6.8
Susan Slept Here,1954,"Comedy, Drama",6.5
Tanganyika,1954,"Action, Adventure, Drama",6.1
Target Earth,1954,"Horror, Sci-Fi",5.6
The Teckman Mystery,1954,Mystery,6.3
Tennessee Champ,1954,Drama,5.8
Them!,1954,"Horror, Sci-Fi",7.2
They Rode West,1954,Western,5.9
This Island Earth,1955,"Horror, Mystery, Sci-Fi",5.9
Three Cases of Murder,1955,"Crime, Drama, Fantasy",6.6
Three Hours to Kill,1954,"Action, Drama, Mystery",6.3
3 Ring Circus,1954,Comedy,5.9
Three Young Texans,1954,Western,6
"To Dorothy, a Son",1954,Comedy,5.5
Tobor the Great,1954,Sci-Fi,5.3
Happy Ever After,1954,Comedy,6.3
Track of the Cat,1954,"Drama, Western",6.5
Beautiful Stranger,1954,"Crime, Drama, Mystery",6.1
The Stranger Came Home,1954,"Drama, Mystery",5.8
West of Zanzibar,1954,"Adventure, Drama",5.7
White Christmas,1954,"Comedy, Musical, Romance",7.6
3 Steps to the Gallows,1953,"Crime, Drama",6.6
Wicked Woman,1953,"Drama, Film-Noir",6.8
The Wild One,1953,"Crime, Drama, Romance",6.8
Woman's World,1954,Drama,7
World for Ransom,1954,"Crime, Drama, Film-Noir",5.8
Yankee Pasha,1954,"Adventure, Romance",6.6
The Yellow Mountain,1954,"Comedy, Drama, Western",6
The Yellow Tomahawk,1954,Western,6.2
Young at Heart,1954,"Drama, Musical, Romance",6.8
Ain't Misbehavin',1955,"Comedy, Musical, Romance",5.7
All That Heaven Allows,1955,"Drama, Romance",7.6
An Alligator Named Daisy,1955,"Comedy, Musical, Romance",5.2
The Americano,1955,"Adventure, Western",5.6
The Angel Who Pawned Her Harp,1954,"Comedy, Fantasy",6.3
Animal Farm,1954,"Animation, Drama",7.2
Apache Woman,1955,Western,4.5
Artists and Models,1955,"Comedy, Musical, Romance",6.6
As Long as They're Happy,1955,"Comedy, Drama, Musical",5.4
At Gunpoint,1955,Western,6.3
Bad Day at Black Rock,1955,"Crime, Drama, Mystery",7.7
Battle Taxi,1955,"Drama, War",5.5
Bengazi,1955,"Adventure, Crime, Drama",5
The Benny Goodman Story,1956,"Biography, Drama, Music",6.7
The Big Bluff,1955,"Crime, Drama, Film-Noir",5.8
"Big House, U.S.A.",1955,"Crime, Drama, Film-Noir",6.7
The Big Knife,1955,"Crime, Drama, Film-Noir",6.8
Blackboard Jungle,1955,"Crime, Drama",7.4
Blood Alley,1955,"Action, Adventure",6.3
Bride of the Monster,1955,"Horror, Sci-Fi",4.2
Bring Your Smile Along,1955,"Comedy, Music",5.4
A Bullet for Joey,1955,"Crime, Drama, Film-Noir",6
Captain Lightfoot,1955,"Adventure, Drama, History",6.2
Carrington V.C.,1954,Drama,7
"Cell 2455, Death Row",1955,"Biography, Crime, Drama",6.5
Chicago Syndicate,1955,"Crime, Drama, Film-Noir",6.5
Chief Crazy Horse,1955,"Biography, Western",6.2
The Cobweb,1955,Drama,6.4
Conquest of Space,1955,Sci-Fi,5.7
Count Three and Pray,1955,"Drama, Western",6.4
The Court-Martial of Billy Mitchell,1955,"Biography, Drama, War",6.8
Crashout,1955,"Crime, Drama, Film-Noir",7
Creature with the Atom Brain,1955,"Crime, Horror, Sci-Fi",5.5
Cult of the Cobra,1955,"Fantasy, Horror",5.8
The Dark Avenger,1955,"Adventure, Drama, History",6
Dementia,1955,"Film-Noir, Horror, Mystery",6.8
The Deep Blue Sea,1955,"Drama, Romance",6.6
Desert Sands,1955,"Adventure, Romance",5.8
The Desperate Hours,1955,"Crime, Drama, Film-Noir",7.5
Devil Goddess,1955,Adventure,6.6
Doctor at Sea,1955,Comedy,5.9
East of Eden,1955,Drama,7.9
The End of the Affair,1955,"Drama, Romance",6.7
Escapade,1955,"Comedy, Drama",6.5
Escape to Burma,1955,Adventure,5.7
The Eternal Sea,1955,"Biography, Drama, War",6.1
The Far Country,1954,"Action, Romance, Western",7.2
The Far Horizons,1955,"History, Western",6.1
Female on the Beach,1955,"Crime, Drama, Film-Noir",6.4
Finger Man,1955,"Crime, Drama, Film-Noir",6.6
5 Against the House,1955,"Crime, Drama, Film-Noir",5.9
Five Guns West,1955,Western,5
Flame of the Islands,1955,"Crime, Drama, Film-Noir",6.1
Footsteps in the Fog,1955,"Drama, Thriller",7
Fort Yuma,1955,Western,5.2
Foxfire,1955,"Action, Drama, Romance",6.4
Francis in the Navy,1955,"Comedy, Fantasy",5.9
Geordie,1955,"Comedy, Drama, Romance",6.9
Ghost Town,1956,"Action, Adventure, Drama",5.9
The Girl Rush,1955,"Comedy, Musical",5.3
The Glass Cage,1955,Mystery,5.6
The Glass Slipper,1955,"Fantasy, Musical, Romance",6.5
Grand National Night,1953,"Crime, Thriller",6.7
The Gun That Won the West,1955,"Action, Adventure, Western",4.7
Guys and Dolls,1955,"Comedy, Crime, Musical",7.2
Headline Hunters,1955,"Action, Adventure, Crime",4.6
High Society,1955,Comedy,6.4
Hit the Deck,1955,"Comedy, Musical, Romance",6.6
"How to Be Very, Very Popular",1955,Comedy,5.5
I Am a Camera,1955,Drama,6.4
I Died a Thousand Times,1955,"Crime, Drama, Film-Noir",6.4
I'll Cry Tomorrow,1955,"Biography, Drama, Music",7.2
Illegal,1955,"Crime, Drama, Film-Noir",7
The Indian Fighter,1955,Western,6.4
The Intruder,1953,"Drama, War",6.7
It Came from Beneath the Sea,1955,"Horror, Sci-Fi",6
It's a Dog's Life,1955,"Drama, Comedy",6.8
Jail Busters,1955,Comedy,6.4
Jedda,1955,"Adventure, Drama, History",6.2
Joe MacBeth,1955,"Crime, Drama, Film-Noir",6.4
John and Julie,1955,"Family, Comedy",6.4
Josephine and Men,1955,Comedy,5.7
Jubal,1956,"Drama, Romance, Western",7.1
Jump Into Hell,1955,"Drama, War",5.7
Jungle Moon Men,1955,"Action, Adventure, Fantasy",5.9
Jupiter's Darling,1955,"Adventure, Comedy, Fantasy",5.8
The Kentuckian,1955,"Drama, Western",6.3
A Kid for Two Farthings,1955,"Comedy, Drama, Family",6.5
Killer's Kiss,1955,"Crime, Drama, Film-Noir",6.6
King Dinosaur,1955,"Adventure, Sci-Fi",2.1
The King's Thief,1955,"Adventure, History",5.7
Kismet,1955,"Adventure, Musical, Fantasy",6.3
Kiss of Fire,1955,"Adventure, History, Romance",5.7
Lady and the Tramp,1955,"Animation, Adventure, Comedy",7.3
The Ladykillers,1955,"Comedy, Crime",7.7
Land of the Pharaohs,1955,"Adventure, Drama, History",6.6
The Left Hand of God,1955,Drama,6.5
Lilacs in the Spring,1954,"Comedy, Fantasy, Romance",5.5
A Life in the Balance,1955,"Crime, Mystery, Thriller",6
The Littlest Outlaw,1955,"Drama, Family",6.1
The Lone Ranger,1956,"Action, Adventure, Drama",6.7
Lord of the Jungle,1955,Adventure,5.9
Lost,1956,"Crime, Mystery, Thriller",6.4
Love Me or Leave Me,1955,"Biography, Drama, Music",7.1
Lucy Gallant,1955,Drama,6.3
The Magnificent Matador,1955,"Drama, Romance",5.6
Make Me an Offer!,1955,Comedy,6.3
A Man Alone,1955,"Romance, Western",6.4
A Man Called Peter,1955,"Biography, Drama, Family",7.1
The Man Who Loved Redheads,1955,"Comedy, Music, Romance",5.8
Man with the Gun,1955,Western,6.7
Man Without a Star,1955,Western,6.9
The Man from Bitter Ridge,1955,"Romance, Western",6.1
The Man from Laramie,1955,Western,7.3
Man of the Moment,1955,Comedy,6.5
The Man with the Golden Arm,1955,"Crime, Drama, Romance",7.4
Many Rivers to Cross,1955,"Comedy, Romance, Western",6.3
The Marauders,1955,Western,5.9
Marty,1955,"Drama, Romance",7.7
Masterson of Kansas,1954,Western,5.5
The McConnell Story,1955,"Drama, War",6.4
Mister Roberts,1955,"Comedy, Drama, War",7.7
Murder Is My Beat,1955,"Film-Noir, Mystery",6.1
The Naked Dawn,1955,"Action, Crime, Drama",6.7
The Naked Street,1955,"Crime, Drama, Film-Noir",6.5
New Orleans Uncensored,1955,"Crime, Drama, Film-Noir",5.9
New York Confidential,1955,"Crime, Drama, Film-Noir",7
The Night Holds Terror,1955,"Crime, Drama, Film-Noir",6.1
The Night of the Hunter,1955,"Crime, Drama, Film-Noir",8
No Man's Woman,1955,"Crime, Film-Noir, Mystery",6.3
Not as a Stranger,1955,"Drama, Film-Noir, Romance",6.7
Oh... Rosalinda!!,1955,Musical,6
Oklahoma!,1955,"Comedy, Drama, Musical",7
One Desire,1955,"Drama, Romance",6.1
Our Girl Friday,1953,Comedy,5.5
Our Miss Brooks,1956,Comedy,6.6
Panther Girl of the Kongo,1955,"Action, Sci-Fi",5
Passage Home,1955,Drama,5.9
Pearl of the South Pacific,1955,"Action, Adventure",5.6
Pete Kelly's Blues,1955,"Crime, Drama, Music",6.4
The Phenix City Story,1955,"Crime, Drama, Film-Noir",7.2
Picnic,1955,"Drama, Romance",7.1
Pirates of Tripoli,1955,Adventure,4.7
Prince of Players,1955,"Biography, Drama",6.7
The Prisoner,1955,Drama,6.9
The Private War of Major Benson,1955,"Comedy, Family, Romance",6.6
A Prize of Gold,1955,"Adventure, Crime, Drama",6.3
The Prodigal,1955,Drama,5.3
The Purple Mask,1955,"Adventure, History",6.3
Queen Bee,1955,"Drama, Romance",6.6
Quentin Durward,1955,"Action, Adventure, History",6.5
The Racers,1955,"Drama, Sport",5.4
Rage at Dawn,1955,"Action, Adventure, Crime",6
The Rains of Ranchipur,1955,"Adventure, Drama, Romance",5.9
Rebel Without a Cause,1955,Drama,7.7
Revenge of the Creature,1955,"Horror, Sci-Fi",5.7
The Road to Denver,1955,Western,6.4
Robbers' Roost,1955,"Action, Adventure, Drama",6
Run for Cover,1955,Western,6.7
Sabaka,1954,Adventure,4.2
Santa Fe Passage,1955,"Action, Western",6
The Scarlet Coat,1955,"Adventure, Drama, History",6.3
The Sea Chase,1955,"Action, Drama, War",6.5
The Second Greatest Sex,1955,"Musical, Western",5.4
Seminole Uprising,1955,"War, Western",5.2
Seven Angry Men,1955,"Biography, History, Western",6.5
Seven Cities of Gold,1955,"Adventure, Biography, History",5.9
The Seven Little Foys,1955,"Biography, Comedy, Drama",6.8
The Seven Year Itch,1955,"Comedy, Romance",7.1
Shack Out on 101,1955,"Crime, Drama, Film-Noir",6.3
The Ship That Died of Shame,1955,"Crime, Drama, Thriller",6.8
Shotgun,1955,Western,6.2
The Shrike,1955,Drama,6.7
Simba,1955,"Adventure, Drama",6.2
Simon and Laura,1955,Comedy,6.4
Sincerely Yours,1955,Drama,5.9
Six Bridges to Cross,1955,"Crime, Drama, Film-Noir",6.8
Smoke Signal,1955,"Action, Drama, Western",6.2
Soldier of Fortune,1955,"Adventure, Crime, Drama",6.2
Son of Sinbad,1955,"Action, Adventure, Fantasy",5.6
The Spoilers,1955,"Adventure, Western",6
Spy Chasers,1955,Comedy,6.2
The Square Jungle,1955,"Drama, Film-Noir, Sport",6.6
Storm Over the Nile,1955,"Adventure, Drama, Romance",6.2
Strange Lady in Town,1955,"Action, Drama, Romance",6.3
Stranger on Horseback,1955,"Romance, Western",6.6
Strategic Air Command,1955,"Action, Drama, War",6.4
Sudden Danger,1955,"Drama, Crime, Film-Noir",6.2
Svengali,1954,"Drama, Romance",5.6
Swamp Women,1956,"Adventure, Crime, Drama",3.1
Tall Man Riding,1955,"Action, Adventure, Romance",6.4
Tarantula,1955,"Horror, Sci-Fi",6.5
Target Zero,1955,"Drama, War",5.9
Tarzan's Hidden Jungle,1955,"Action, Adventure",5.7
Teen-Age Crime Wave,1955,"Crime, Drama",3.2
Ten Wanted Men,1955,"Romance, Western",6
The Tender Trap,1955,"Comedy, Musical, Romance",6.4
Tennessee's Partner,1955,"Action, Romance, Western",6.5
Texas Lady,1955,Western,5.5
That Lady,1955,"Adventure, Drama, History",5.6
Three for the Show,1955,Musical,6.1
Tight Spot,1955,"Crime, Drama, Film-Noir",6.6
Timberjack,1955,"Action, Drama, Western",5.6
To Paris with Love,1955,"Comedy, Drama, Romance",5.5
Top Gun,1955,Western,6.2
Touch and Go,1955,Comedy,6.2
The Treasure of Pancho Villa,1955,"Romance, War, Western",5.7
The Trouble with Harry,1955,"Comedy, Mystery",7.1
Unchained,1955,"Crime, Drama, Film-Noir",6.4
Untamed,1955,"Adventure, Drama, Romance",6.1
Value for Money,1955,"Comedy, Romance",5.9
The View from Pompey's Head,1955,Drama,6.1
The Violent Men,1955,Western,7
Violent Saturday,1955,"Crime, Drama, Film-Noir",6.9
The Virgin Queen,1955,"Biography, Drama, History",6.8
White Feather,1955,"History, Western",6.4
Wichita,1955,"Romance, Western",6.9
The Woman for Joe,1955,"Drama, Romance",5.7
Women's Prison,1955,"Crime, Drama, Film-Noir",6.5
Wyoming Renegades,1955,"Action, Adventure, Romance",5.6
Yellowneck,1955,"Adventure, Drama, War",4.3
You're Never Too Young,1955,"Comedy, Musical",6.6
1984,1956,"Drama, Sci-Fi",7
23 Paces to Baker Street,1956,"Crime, Mystery, Thriller",7
Accused of Murder,1956,"Crime, Drama, Film-Noir",5.8
Alexander the Great,1956,"Biography, Drama, History",5.8
Alias John Preston,1955,"Horror, Mystery, Romance",5.8
Anything Goes,1956,Musical,6.2
Timeslip,1955,Sci-Fi,5.6
Autumn Leaves,1956,Drama,6.8
Away All Boats,1956,"Drama, War",6.3
The Baby and the Battleship,1956,Comedy,5.4
Back from Eternity,1956,"Adventure, Drama",6.6
Backlash,1956,"Action, Adventure, Mystery",6.6
The Bad Seed,1956,"Drama, Horror, Thriller",7.5
Bandido!,1956,"Action, Adventure, War",6.2
Battle Stations,1956,"Drama, War",5.8
The Beast with a Million Eyes,1955,"Horror, Sci-Fi",3.7
The Best Things in Life Are Free,1956,"Biography, Musical",5.8
Beyond Mombasa,1956,"Action, Adventure, Mystery",5.8
Beyond a Reasonable Doubt,1956,"Crime, Drama, Film-Noir",7
Bhowani Junction,1956,"Adventure, Drama, History",6.4
The Big Money,1956,Comedy,5.5
Bigger Than Life,1956,Drama,7.6
The Birds and the Bees,1956,"Comedy, Romance",5.4
The Black Sleep,1956,"Horror, Sci-Fi",6.1
The Black Tent,1956,"Drama, War, Romance",5.2
The Black Whip,1956,Western,5.2
"Blackjack Ketchum, Desperado",1956,Western,6.3
Yield to the Night,1956,Drama,7.1
The Bold and the Brave,1956,"Drama, War",6.1
The Boss,1956,"Crime, Drama, Film-Noir",6.4
The Bottom of the Bottle,1956,Drama,6.5
The Brain Machine,1955,"Crime, Thriller",5.4
The Brass Legend,1956,"Action, Adventure, Drama",6.3
Bundle of Joy,1956,"Comedy, Musical, Romance",6.2
The Burglar,1957,"Drama, Film-Noir, Thriller",6.6
The Burning Hills,1956,"Romance, Western",5.9
Bus Stop,1956,"Comedy, Drama, Romance",6.4
Canyon River,1956,Western,6
Carousel,1956,"Drama, Fantasy, Musical",6.6
The Catered Affair,1956,"Comedy, Drama, Romance",7.5
Checkpoint,1956,"Crime, Drama, Thriller",5.6
Comanche,1956,"Action, History, Romance",5.6
Come Next Spring,1956,Drama,6.9
The Come On,1956,"Drama, Film-Noir",6
Congo Crossing,1956,"Adventure, Crime, Drama",5.5
The Conqueror,1956,"Adventure, Biography, History",3.7
The Court Jester,1955,"Adventure, Comedy, Family",7.9
Crashing Las Vegas,1956,"Action, Adventure, Comedy",6
The Creature Walks Among Us,1956,"Horror, Sci-Fi",5.8
Crime Against Joe,1956,"Crime, Film-Noir, Thriller",5.8
A Cry in the Night,1956,"Crime, Drama, Film-Noir",6.1
"Curucu, Beast of the Amazon",1956,"Adventure, Horror",3.7
D-Day the Sixth of June,1956,"Drama, Romance, War",6
Dakota Incident,1956,Western,5.9
"Dance with Me, Henry",1956,Comedy,5.9
"Daniel Boone, Trail Blazer",1956,"Adventure, Biography, Western",4.7
Davy Crockett and the River Pirates,1956,"Adventure, Comedy, Drama",6.8
A Day of Fury,1956,Western,6.4
Confession,1955,"Crime, Drama",6.5
Death of a Scoundrel,1956,"Crime, Drama, Film-Noir",6.9
Diane,1956,"Drama, History, Romance",6.2
Dig That Uranium,1955,Comedy,6.2
Don't Knock the Rock,1956,Music,5.8
Dry Rot,1956,Comedy,5.6
Earth vs. the Flying Saucers,1956,"Horror, Sci-Fi",6.4
The Eddy Duchin Story,1956,"Biography, Drama, Music",6.9
The Extra Day,1956,"Comedy, Drama",5.7
Eyewitness,1956,"Crime, Drama",6.3
The Fastest Gun Alive,1956,"Drama, Western",7.1
Female Jungle,1955,"Crime, Drama, Film-Noir",5.6
Fighting Trouble,1956,"Action, Adventure, Comedy",5.3
The Intimate Stranger,1956,Drama,6.3
The First Texan,1956,"Biography, Drama, History",6.2
The First Traveling Saleslady,1956,"Comedy, Western",5.5
Flesh and the Spur,1956,"Action, Adventure, Western",4.9
Flight to Hong Kong,1956,"Crime, Drama, Film-Noir",5.5
Forbidden Planet,1956,"Action, Adventure, Sci-Fi",7.6
Francis in the Haunted House,1956,"Comedy, Fantasy, Horror",5.7
Friendly Persuasion,1956,"Drama, Romance, War",7.3
Frontier Gambler,1956,Western,5.5
Fury at Gunsight Pass,1956,"Drama, Romance, Western",6.3
Gaby,1956,Drama,6.1
The Gelignite Gang,1956,"Thriller, Crime, Drama",5.8
Three Stripes in the Sun,1955,"Drama, Romance, War",6.7
The Girl Can't Help It,1956,"Comedy, Music",6.8
The Girl He Left Behind,1956,"Comedy, Drama",5.4
Girls in Prison,1956,"Crime, Drama, Film-Noir",5.2
Glory,1956,Drama,5.7
"Good-bye, My Lady",1956,Drama,7.2
The Great American Pastime,1956,"Comedy, Sport",5.8
Great Day in the Morning,1956,"Action, Adventure, Drama",6.4
The Great Locomotive Chase,1956,"Action, Adventure, Family",6.9
The Great Man,1956,Drama,6.9
Gun Brothers,1956,Western,5.9
Gun for a Coward,1956,"Adventure, Drama, Romance",6.1
Gun the Man Down,1956,"Action, Drama, Romance",6.3
Gunslinger,1956,"Action, Adventure, Romance",3.5
He Laughed Last,1956,"Comedy, Crime",5.5
Helen of Troy,1956,"Adventure, Drama, History",6.2
A Hill in Korea,1956,"Drama, History, War",6.2
High Flight,1957,"Drama, War",5.7
High Society,1956,"Comedy, Musical, Romance",7
Hilda Crane,1956,Drama,6.6
Hold Back the Night,1956,"Drama, War",6.4
Hollywood or Bust,1956,"Comedy, Musical",6.5
Home and Away,1956,"Comedy, Drama",6.5
Hot Blood,1956,"Drama, Musical",5.9
Hot Cars,1956,"Crime, Drama, Film-Noir",6.5
Hot Rod Girl,1956,"Action, Drama, Romance",5.2
Hot Shots,1956,Comedy,5.6
The Houston Story,1956,"Crime, Drama, Film-Noir",6.2
I Killed Wild Bill Hickok,1956,Western,5.3
Indestructible Man,1956,"Crime, Horror, Sci-Fi",4.1
Invasion of the Body Snatchers,1956,"Drama, Horror, Sci-Fi",7.7
Invitation to the Dance,1956,"Animation, Fantasy, Musical",6.4
The Iron Petticoat,1956,Comedy,5.2
It Conquered the World,1956,"Horror, Sci-Fi",5
It's Great to Be Young!,1956,"Comedy, Musical",6.5
Jacqueline,1956,Drama,6.8
Johnny Concho,1956,Western,5.9
Julie,1956,"Crime, Drama, Film-Noir",6.2
Kentucky Rifle,1955,Western,4.3
The Kettles in the Ozarks,1956,Comedy,6.8
The Killer Is Loose,1956,"Crime, Drama, Film-Noir",6.6
The Killing,1956,"Crime, Drama, Film-Noir",8
The King and Four Queens,1956,"Adventure, Comedy, Mystery",6.1
A Kiss Before Dying,1956,"Crime, Film-Noir, Mystery",6.7
The Last Frontier,1955,"History, Romance, Western",6.4
The Last Hunt,1956,"Drama, Western",6.9
The Last Man to Hang,1956,"Crime, Drama",6.1
The Last Wagon,1956,"Adventure, Drama, Western",7
The Lieutenant Wore Skirts,1956,Comedy,5.8
Loser Takes All,1956,Comedy,5.3
Love Me Tender,1956,"Drama, Musical, Romance",6.2
Lovers and Lollipops,1956,"Romance, Drama",7.1
Lust for Life,1956,"Biography, Drama",7.4
Magic Fire,1955,"Biography, Drama",5.9
Man Beast,1956,"Horror, Sci-Fi",4.1
Man from Del Rio,1956,"Romance, Western",6.3
The Man in the Sky,1957,"Drama, Thriller",6.8
